days,dt,cur_time_in_gmt,cpu_utilization_pctg,hour,cpu_utilization_pctg_extrapolated,is_extrapolated
4/22/2017 19:00,,,,19,51.389,TRUE
4/22/2017 20:00,,,,20,46.125,TRUE
4/22/2017 21:00,,,,21,51.389,TRUE
4/22/2017 22:00,,,,22,46.111,TRUE
4/22/2017 23:00,,,,23,38.703,TRUE
4/23/2017 0:00,,,,0,49.583,TRUE
4/23/2017 1:00,,,,1,52.639,TRUE
4/23/2017 2:00,,,,2,55.417,TRUE
4/23/2017 3:00,,,,3,52.566,TRUE
4/23/2017 4:00,,,,4,41.056,TRUE
4/23/2017 5:00,4/23/2017,4/23/2017 5:00,,5,36.25,TRUE
4/23/2017 6:00,4/23/2017,4/23/2017 6:00,32.806,6,32.806,FALSE
4/23/2017 7:00,4/23/2017,4/23/2017 7:00,24.056,7,24.056,FALSE
4/23/2017 8:00,4/23/2017,4/23/2017 8:00,19.611,8,19.611,FALSE
4/23/2017 9:00,4/23/2017,4/23/2017 9:00,20.139,9,20.139,FALSE
4/23/2017 10:00,4/23/2017,4/23/2017 10:00,20.056,10,20.056,FALSE
4/23/2017 11:00,4/23/2017,4/23/2017 11:00,19.139,11,19.139,FALSE
4/23/2017 12:00,4/23/2017,4/23/2017 12:00,19.111,12,19.111,FALSE
4/23/2017 13:00,4/23/2017,4/23/2017 13:00,20.139,13,20.139,FALSE
4/23/2017 14:00,4/23/2017,4/23/2017 14:00,19.694,14,19.694,FALSE
4/23/2017 15:00,4/23/2017,4/23/2017 15:00,25.25,15,25.25,FALSE
4/23/2017 16:00,4/23/2017,4/23/2017 16:00,26.778,16,26.778,FALSE
4/23/2017 17:00,4/23/2017,4/23/2017 17:00,24.583,17,24.583,FALSE
4/23/2017 18:00,4/23/2017,4/23/2017 18:00,20,18,20,FALSE
4/23/2017 19:00,4/23/2017,4/23/2017 19:00,16.056,19,16.056,FALSE
4/23/2017 20:00,4/23/2017,4/23/2017 20:00,15.278,20,15.278,FALSE
4/23/2017 21:00,4/23/2017,4/23/2017 21:00,18.194,21,18.194,FALSE
4/23/2017 22:00,4/23/2017,4/23/2017 22:00,22.333,22,22.333,FALSE
4/23/2017 23:00,4/23/2017,4/23/2017 23:00,23.194,23,23.194,FALSE
4/24/2017 0:00,4/23/2017,4/24/2017 0:00,38.944,0,38.944,FALSE
4/24/2017 1:00,4/23/2017,4/24/2017 1:00,23.167,1,23.167,FALSE
4/24/2017 2:00,4/23/2017,4/24/2017 2:00,17.396,2,17.396,FALSE
4/24/2017 3:00,4/23/2017,4/24/2017 3:00,19.639,3,19.639,FALSE
4/24/2017 4:00,4/23/2017,4/24/2017 4:00,20.278,4,20.278,FALSE
4/24/2017 5:00,4/24/2017,4/24/2017 5:00,,5,36.25,TRUE
4/24/2017 6:00,4/24/2017,4/24/2017 6:00,28.722,6,28.722,FALSE
4/24/2017 7:00,4/24/2017,4/24/2017 7:00,25.889,7,25.889,FALSE
4/24/2017 8:00,4/24/2017,4/24/2017 8:00,27.833,8,27.833,FALSE
4/24/2017 9:00,4/24/2017,4/24/2017 9:00,44.056,9,44.056,FALSE
4/24/2017 10:00,4/24/2017,4/24/2017 10:00,59.444,10,59.444,FALSE
4/24/2017 11:00,4/24/2017,4/24/2017 11:00,56.194,11,56.194,FALSE
4/24/2017 12:00,4/24/2017,4/24/2017 12:00,72.583,12,72.583,FALSE
4/24/2017 13:00,4/24/2017,4/24/2017 13:00,71.833,13,71.833,FALSE
4/24/2017 14:00,4/24/2017,4/24/2017 14:00,79.694,14,79.694,FALSE
4/24/2017 15:00,4/24/2017,4/24/2017 15:00,71.528,15,71.528,FALSE
4/24/2017 16:00,4/24/2017,4/24/2017 16:00,74.861,16,74.861,FALSE
4/24/2017 17:00,4/24/2017,4/24/2017 17:00,65.806,17,65.806,FALSE
4/24/2017 18:00,4/24/2017,4/24/2017 18:00,58.667,18,58.667,FALSE
4/24/2017 19:00,4/24/2017,4/24/2017 19:00,52.806,19,52.806,FALSE
4/24/2017 20:00,4/24/2017,4/24/2017 20:00,46.139,20,46.139,FALSE
4/24/2017 21:00,4/24/2017,4/24/2017 21:00,49.583,21,49.583,FALSE
4/24/2017 22:00,4/24/2017,4/24/2017 22:00,46.25,22,46.25,FALSE
4/24/2017 23:00,4/24/2017,4/24/2017 23:00,35.167,23,35.167,FALSE
4/25/2017 0:00,4/24/2017,4/25/2017 0:00,67.333,0,67.333,FALSE
4/25/2017 1:00,4/24/2017,4/25/2017 1:00,73.667,1,73.667,FALSE
4/25/2017 2:00,4/24/2017,4/25/2017 2:00,60.111,2,60.111,FALSE
4/25/2017 3:00,4/24/2017,4/25/2017 3:00,55.361,3,55.361,FALSE
4/25/2017 4:00,4/24/2017,4/25/2017 4:00,30.528,4,30.528,FALSE
4/25/2017 5:00,4/25/2017,4/25/2017 5:00,,5,36.25,TRUE
4/25/2017 6:00,4/25/2017,4/25/2017 6:00,27.056,6,27.056,FALSE
4/25/2017 7:00,4/25/2017,4/25/2017 7:00,24.972,7,24.972,FALSE
4/25/2017 8:00,4/25/2017,4/25/2017 8:00,31.468,8,31.468,FALSE
4/25/2017 9:00,4/25/2017,4/25/2017 9:00,49.722,9,49.722,FALSE
4/25/2017 10:00,4/25/2017,4/25/2017 10:00,59.889,10,59.889,FALSE
4/25/2017 11:00,4/25/2017,4/25/2017 11:00,54,11,54,FALSE
4/25/2017 12:00,4/25/2017,4/25/2017 12:00,71.222,12,71.222,FALSE
4/25/2017 13:00,4/25/2017,4/25/2017 13:00,73.083,13,73.083,FALSE
4/25/2017 14:00,4/25/2017,4/25/2017 14:00,80.556,14,80.556,FALSE
4/25/2017 15:00,4/25/2017,4/25/2017 15:00,67.583,15,67.583,FALSE
4/25/2017 16:00,4/25/2017,4/25/2017 16:00,73.194,16,73.194,FALSE
4/25/2017 17:00,4/25/2017,4/25/2017 17:00,66.667,17,66.667,FALSE
4/25/2017 18:00,4/25/2017,4/25/2017 18:00,58.611,18,58.611,FALSE
4/25/2017 19:00,4/25/2017,4/25/2017 19:00,52.611,19,52.611,FALSE
4/25/2017 20:00,4/25/2017,4/25/2017 20:00,47.333,20,47.333,FALSE
4/25/2017 21:00,4/25/2017,4/25/2017 21:00,47.778,21,47.778,FALSE
4/25/2017 22:00,4/25/2017,4/25/2017 22:00,46.556,22,46.556,FALSE
4/25/2017 23:00,4/25/2017,4/25/2017 23:00,34.417,23,34.417,FALSE
4/26/2017 0:00,4/25/2017,4/26/2017 0:00,54.028,0,54.028,FALSE
4/26/2017 1:00,4/25/2017,4/26/2017 1:00,62.667,1,62.667,FALSE
4/26/2017 2:00,4/25/2017,4/26/2017 2:00,64.889,2,64.889,FALSE
4/26/2017 3:00,4/25/2017,4/26/2017 3:00,50,3,50,FALSE
4/26/2017 4:00,4/25/2017,4/26/2017 4:00,38.944,4,38.944,FALSE
4/26/2017 5:00,4/26/2017,4/26/2017 5:00,,5,36.25,TRUE
4/26/2017 6:00,4/26/2017,4/26/2017 6:00,35.028,6,35.028,FALSE
4/26/2017 7:00,4/26/2017,4/26/2017 7:00,25.306,7,25.306,FALSE
4/26/2017 8:00,4/26/2017,4/26/2017 8:00,31.75,8,31.75,FALSE
4/26/2017 9:00,4/26/2017,4/26/2017 9:00,43,9,43,FALSE
4/26/2017 10:00,4/26/2017,4/26/2017 10:00,58.111,10,58.111,FALSE
4/26/2017 11:00,4/26/2017,4/26/2017 11:00,50.722,11,50.722,FALSE
4/26/2017 12:00,4/26/2017,4/26/2017 12:00,72.028,12,72.028,FALSE
4/26/2017 13:00,4/26/2017,4/26/2017 13:00,71.139,13,71.139,FALSE
4/26/2017 14:00,4/26/2017,4/26/2017 14:00,80.778,14,80.778,FALSE
4/26/2017 15:00,4/26/2017,4/26/2017 15:00,69.114,15,69.114,FALSE
4/26/2017 16:00,4/26/2017,4/26/2017 16:00,72.028,16,72.028,FALSE
4/26/2017 17:00,4/26/2017,4/26/2017 17:00,66.667,17,66.667,FALSE
4/26/2017 18:00,4/26/2017,4/26/2017 18:00,62.139,18,62.139,FALSE
4/26/2017 19:00,4/26/2017,4/26/2017 19:00,56.056,19,56.056,FALSE
4/26/2017 20:00,4/26/2017,4/26/2017 20:00,49.194,20,49.194,FALSE
4/26/2017 21:00,4/26/2017,4/26/2017 21:00,52.889,21,52.889,FALSE
4/26/2017 22:00,4/26/2017,4/26/2017 22:00,46.972,22,46.972,FALSE
4/26/2017 23:00,4/26/2017,4/26/2017 23:00,35.972,23,35.972,FALSE
4/27/2017 0:00,4/26/2017,4/27/2017 0:00,65.444,0,65.444,FALSE
4/27/2017 1:00,4/26/2017,4/27/2017 1:00,71.194,1,71.194,FALSE
4/27/2017 2:00,4/26/2017,4/27/2017 2:00,63.75,2,63.75,FALSE
4/27/2017 3:00,4/26/2017,4/27/2017 3:00,47.278,3,47.278,FALSE
4/27/2017 4:00,4/26/2017,4/27/2017 4:00,43.917,4,43.917,FALSE
4/27/2017 5:00,4/27/2017,4/27/2017 5:00,,5,36.25,TRUE
4/27/2017 6:00,4/27/2017,4/27/2017 6:00,34.222,6,34.222,FALSE
4/27/2017 7:00,4/27/2017,4/27/2017 7:00,22.972,7,22.972,FALSE
4/27/2017 8:00,4/27/2017,4/27/2017 8:00,32.278,8,32.278,FALSE
4/27/2017 9:00,4/27/2017,4/27/2017 9:00,49.389,9,49.389,FALSE
4/27/2017 10:00,4/27/2017,4/27/2017 10:00,60.083,10,60.083,FALSE
4/27/2017 11:00,4/27/2017,4/27/2017 11:00,49.222,11,49.222,FALSE
4/27/2017 12:00,4/27/2017,4/27/2017 12:00,71.167,12,71.167,FALSE
4/27/2017 13:00,4/27/2017,4/27/2017 13:00,74.778,13,74.778,FALSE
4/27/2017 14:00,4/27/2017,4/27/2017 14:00,81.778,14,81.778,FALSE
4/27/2017 15:00,4/27/2017,4/27/2017 15:00,72,15,72,FALSE
4/27/2017 16:00,4/27/2017,4/27/2017 16:00,76.111,16,76.111,FALSE
4/27/2017 17:00,4/27/2017,4/27/2017 17:00,67.417,17,67.417,FALSE
4/27/2017 18:00,4/27/2017,4/27/2017 18:00,61.194,18,61.194,FALSE
4/27/2017 19:00,4/27/2017,4/27/2017 19:00,57.111,19,57.111,FALSE
4/27/2017 20:00,4/27/2017,4/27/2017 20:00,51.861,20,51.861,FALSE
4/27/2017 21:00,4/27/2017,4/27/2017 21:00,55.235,21,55.235,FALSE
4/27/2017 22:00,4/27/2017,4/27/2017 22:00,49.333,22,49.333,FALSE
4/27/2017 23:00,4/27/2017,4/27/2017 23:00,36.417,23,36.417,FALSE
4/28/2017 0:00,4/27/2017,4/28/2017 0:00,53.806,0,53.806,FALSE
4/28/2017 1:00,4/27/2017,4/28/2017 1:00,57.111,1,57.111,FALSE
4/28/2017 2:00,4/27/2017,4/28/2017 2:00,66.944,2,66.944,FALSE
4/28/2017 3:00,4/27/2017,4/28/2017 3:00,58.417,3,58.417,FALSE
4/28/2017 4:00,4/27/2017,4/28/2017 4:00,44.861,4,44.861,FALSE
4/28/2017 5:00,4/28/2017,4/28/2017 5:00,,5,36.25,TRUE
4/28/2017 6:00,4/28/2017,4/28/2017 6:00,44.778,6,44.778,FALSE
4/28/2017 7:00,4/28/2017,4/28/2017 7:00,27.972,7,27.972,FALSE
4/28/2017 8:00,4/28/2017,4/28/2017 8:00,33.083,8,33.083,FALSE
4/28/2017 9:00,4/28/2017,4/28/2017 9:00,43.417,9,43.417,FALSE
4/28/2017 10:00,4/28/2017,4/28/2017 10:00,61.25,10,61.25,FALSE
4/28/2017 11:00,4/28/2017,4/28/2017 11:00,48.194,11,48.194,FALSE
4/28/2017 12:00,4/28/2017,4/28/2017 12:00,69.833,12,69.833,FALSE
4/28/2017 13:00,4/28/2017,4/28/2017 13:00,71.417,13,71.417,FALSE
4/28/2017 14:00,4/28/2017,4/28/2017 14:00,80.25,14,80.25,FALSE
4/28/2017 15:00,4/28/2017,4/28/2017 15:00,70.944,15,70.944,FALSE
4/28/2017 16:00,4/28/2017,4/28/2017 16:00,73.917,16,73.917,FALSE
4/28/2017 17:00,4/28/2017,4/28/2017 17:00,65.861,17,65.861,FALSE
4/28/2017 18:00,4/28/2017,4/28/2017 18:00,57.806,18,57.806,FALSE
4/28/2017 19:00,4/28/2017,4/28/2017 19:00,52.194,19,52.194,FALSE
4/28/2017 20:00,4/28/2017,4/28/2017 20:00,44.028,20,44.028,FALSE
4/28/2017 21:00,4/28/2017,4/28/2017 21:00,56.778,21,56.778,FALSE
4/28/2017 22:00,4/28/2017,4/28/2017 22:00,73.889,22,73.889,FALSE
4/28/2017 23:00,4/28/2017,4/28/2017 23:00,59.306,23,59.306,FALSE
4/29/2017 0:00,4/28/2017,4/29/2017 0:00,78.694,0,78.694,FALSE
4/29/2017 1:00,4/28/2017,4/29/2017 1:00,79.167,1,79.167,FALSE
4/29/2017 2:00,4/28/2017,4/29/2017 2:00,72.056,2,72.056,FALSE
4/29/2017 3:00,4/28/2017,4/29/2017 3:00,70.028,3,70.028,FALSE
4/29/2017 4:00,4/28/2017,4/29/2017 4:00,55.097,4,55.097,FALSE
4/29/2017 5:00,,,,5,36.25,TRUE
4/29/2017 6:00,,,,6,34.444,TRUE
4/29/2017 7:00,,,,7,28.155,TRUE
4/29/2017 8:00,,,,8,31.389,TRUE
4/29/2017 9:00,,,,9,43.611,TRUE
4/29/2017 10:00,,,,10,57.778,TRUE
4/29/2017 11:00,,,,11,51.111,TRUE
4/29/2017 12:00,,,,12,68.931,TRUE
4/29/2017 13:00,,,,13,72.261,TRUE
4/29/2017 14:00,,,,14,80.264,TRUE
4/29/2017 15:00,,,,15,67.847,TRUE
4/29/2017 16:00,,,,16,69.667,TRUE
4/29/2017 17:00,,,,17,63.194,TRUE
4/29/2017 18:00,,,,18,56.528,TRUE
4/29/2017 19:00,,,,19,51.389,TRUE
4/29/2017 20:00,,,,20,46.125,TRUE
4/29/2017 21:00,,,,21,51.389,TRUE
4/29/2017 22:00,,,,22,46.111,TRUE
4/29/2017 23:00,,,,23,38.703,TRUE
4/30/2017 0:00,,,,0,49.583,TRUE
4/30/2017 1:00,,,,1,52.639,TRUE
4/30/2017 2:00,,,,2,55.417,TRUE
4/30/2017 3:00,,,,3,52.566,TRUE
4/30/2017 4:00,,,,4,41.056,TRUE
4/30/2017 5:00,4/30/2017,4/30/2017 5:00,,5,36.25,TRUE
4/30/2017 6:00,4/30/2017,4/30/2017 6:00,33.333,6,33.333,FALSE
4/30/2017 7:00,4/30/2017,4/30/2017 7:00,23.694,7,23.694,FALSE
4/30/2017 8:00,4/30/2017,4/30/2017 8:00,20.028,8,20.028,FALSE
4/30/2017 9:00,4/30/2017,4/30/2017 9:00,18.972,9,18.972,FALSE
4/30/2017 10:00,4/30/2017,4/30/2017 10:00,17.285,10,17.285,FALSE
4/30/2017 11:00,4/30/2017,4/30/2017 11:00,19.583,11,19.583,FALSE
4/30/2017 12:00,4/30/2017,4/30/2017 12:00,19.778,12,19.778,FALSE
4/30/2017 13:00,4/30/2017,4/30/2017 13:00,21.444,13,21.444,FALSE
4/30/2017 14:00,4/30/2017,4/30/2017 14:00,21.139,14,21.139,FALSE
4/30/2017 15:00,4/30/2017,4/30/2017 15:00,19.639,15,19.639,FALSE
4/30/2017 16:00,4/30/2017,4/30/2017 16:00,19.583,16,19.583,FALSE
4/30/2017 17:00,4/30/2017,4/30/2017 17:00,15.75,17,15.75,FALSE
4/30/2017 18:00,4/30/2017,4/30/2017 18:00,15.444,18,15.444,FALSE
4/30/2017 19:00,4/30/2017,4/30/2017 19:00,13.444,19,13.444,FALSE
4/30/2017 20:00,4/30/2017,4/30/2017 20:00,13.917,20,13.917,FALSE
4/30/2017 21:00,4/30/2017,4/30/2017 21:00,14.778,21,14.778,FALSE
4/30/2017 22:00,4/30/2017,4/30/2017 22:00,13.861,22,13.861,FALSE
4/30/2017 23:00,4/30/2017,4/30/2017 23:00,15.472,23,15.472,FALSE
5/1/2017 0:00,4/30/2017,5/1/2017 0:00,32.056,0,32.056,FALSE
5/1/2017 1:00,4/30/2017,5/1/2017 1:00,25.25,1,25.25,FALSE
5/1/2017 2:00,4/30/2017,5/1/2017 2:00,16.667,2,16.667,FALSE
5/1/2017 3:00,4/30/2017,5/1/2017 3:00,16.278,3,16.278,FALSE
5/1/2017 4:00,4/30/2017,5/1/2017 4:00,15.972,4,15.972,FALSE
5/1/2017 5:00,5/1/2017,5/1/2017 5:00,,5,36.25,TRUE
5/1/2017 6:00,5/1/2017,5/1/2017 6:00,21.361,6,21.361,FALSE
5/1/2017 7:00,5/1/2017,5/1/2017 7:00,22.222,7,22.222,FALSE
5/1/2017 8:00,5/1/2017,5/1/2017 8:00,23.167,8,23.167,FALSE
5/1/2017 9:00,5/1/2017,5/1/2017 9:00,37.222,9,37.222,FALSE
5/1/2017 10:00,5/1/2017,5/1/2017 10:00,46.833,10,46.833,FALSE
5/1/2017 11:00,5/1/2017,5/1/2017 11:00,37.75,11,37.75,FALSE
5/1/2017 12:00,5/1/2017,5/1/2017 12:00,60.639,12,60.639,FALSE
5/1/2017 13:00,5/1/2017,5/1/2017 13:00,60.778,13,60.778,FALSE
5/1/2017 14:00,5/1/2017,5/1/2017 14:00,74.861,14,74.861,FALSE
5/1/2017 15:00,5/1/2017,5/1/2017 15:00,54.889,15,54.889,FALSE
5/1/2017 16:00,5/1/2017,5/1/2017 16:00,61.108,16,61.108,FALSE
5/1/2017 17:00,5/1/2017,5/1/2017 17:00,58.083,17,58.083,FALSE
5/1/2017 18:00,5/1/2017,5/1/2017 18:00,50.889,18,50.889,FALSE
5/1/2017 19:00,5/1/2017,5/1/2017 19:00,45.944,19,45.944,FALSE
5/1/2017 20:00,5/1/2017,5/1/2017 20:00,44.472,20,44.472,FALSE
5/1/2017 21:00,5/1/2017,5/1/2017 21:00,49.389,21,49.389,FALSE
5/1/2017 22:00,5/1/2017,5/1/2017 22:00,46.639,22,46.639,FALSE
5/1/2017 23:00,5/1/2017,5/1/2017 23:00,35.028,23,35.028,FALSE
5/2/2017 0:00,5/1/2017,5/2/2017 0:00,57.306,0,57.306,FALSE
5/2/2017 1:00,5/1/2017,5/2/2017 1:00,57.861,1,57.861,FALSE
5/2/2017 2:00,5/1/2017,5/2/2017 2:00,49.361,2,49.361,FALSE
5/2/2017 3:00,5/1/2017,5/2/2017 3:00,45.944,3,45.944,FALSE
5/2/2017 4:00,5/1/2017,5/2/2017 4:00,41.556,4,41.556,FALSE
5/2/2017 5:00,5/2/2017,5/2/2017 5:00,,5,36.25,TRUE
5/2/2017 6:00,5/2/2017,5/2/2017 6:00,27.861,6,27.861,FALSE
5/2/2017 7:00,5/2/2017,5/2/2017 7:00,25.667,7,25.667,FALSE
5/2/2017 8:00,5/2/2017,5/2/2017 8:00,26.528,8,26.528,FALSE
5/2/2017 9:00,5/2/2017,5/2/2017 9:00,40.361,9,40.361,FALSE
5/2/2017 10:00,5/2/2017,5/2/2017 10:00,54.889,10,54.889,FALSE
5/2/2017 11:00,5/2/2017,5/2/2017 11:00,51.444,11,51.444,FALSE
5/2/2017 12:00,5/2/2017,5/2/2017 12:00,71.972,12,71.972,FALSE
5/2/2017 13:00,5/2/2017,5/2/2017 13:00,70,13,70,FALSE
5/2/2017 14:00,5/2/2017,5/2/2017 14:00,80.861,14,80.861,FALSE
5/2/2017 15:00,5/2/2017,5/2/2017 15:00,72.75,15,72.75,FALSE
5/2/2017 16:00,5/2/2017,5/2/2017 16:00,73.472,16,73.472,FALSE
5/2/2017 17:00,5/2/2017,5/2/2017 17:00,65.528,17,65.528,FALSE
5/2/2017 18:00,5/2/2017,5/2/2017 18:00,59.333,18,59.333,FALSE
5/2/2017 19:00,5/2/2017,5/2/2017 19:00,52.5,19,52.5,FALSE
5/2/2017 20:00,5/2/2017,5/2/2017 20:00,48.722,20,48.722,FALSE
5/2/2017 21:00,5/2/2017,5/2/2017 21:00,47.111,21,47.111,FALSE
5/2/2017 22:00,5/2/2017,5/2/2017 22:00,42.722,22,42.722,FALSE
5/2/2017 23:00,5/2/2017,5/2/2017 23:00,33.629,23,33.629,FALSE
5/3/2017 0:00,5/2/2017,5/3/2017 0:00,56.056,0,56.056,FALSE
5/3/2017 1:00,5/2/2017,5/3/2017 1:00,60.028,1,60.028,FALSE
5/3/2017 2:00,5/2/2017,5/3/2017 2:00,60.417,2,60.417,FALSE
5/3/2017 3:00,5/2/2017,5/3/2017 3:00,46.528,3,46.528,FALSE
5/3/2017 4:00,5/2/2017,5/3/2017 4:00,39.083,4,39.083,FALSE
5/3/2017 5:00,5/3/2017,5/3/2017 5:00,,5,36.25,TRUE
5/3/2017 6:00,5/3/2017,5/3/2017 6:00,32.972,6,32.972,FALSE
5/3/2017 7:00,5/3/2017,5/3/2017 7:00,24.028,7,24.028,FALSE
5/3/2017 8:00,5/3/2017,5/3/2017 8:00,28.333,8,28.333,FALSE
5/3/2017 9:00,5/3/2017,5/3/2017 9:00,44.028,9,44.028,FALSE
5/3/2017 10:00,5/3/2017,5/3/2017 10:00,58.278,10,58.278,FALSE
5/3/2017 11:00,5/3/2017,5/3/2017 11:00,48.889,11,48.889,FALSE
5/3/2017 12:00,5/3/2017,5/3/2017 12:00,71.056,12,71.056,FALSE
5/3/2017 13:00,5/3/2017,5/3/2017 13:00,71.389,13,71.389,FALSE
5/3/2017 14:00,5/3/2017,5/3/2017 14:00,81.361,14,81.361,FALSE
5/3/2017 15:00,5/3/2017,5/3/2017 15:00,66.778,15,66.778,FALSE
5/3/2017 16:00,5/3/2017,5/3/2017 16:00,71.75,16,71.75,FALSE
5/3/2017 17:00,5/3/2017,5/3/2017 17:00,62.222,17,62.222,FALSE
5/3/2017 18:00,5/3/2017,5/3/2017 18:00,57.111,18,57.111,FALSE
5/3/2017 19:00,5/3/2017,5/3/2017 19:00,50.972,19,50.972,FALSE
5/3/2017 20:00,5/3/2017,5/3/2017 20:00,49.333,20,49.333,FALSE
5/3/2017 21:00,5/3/2017,5/3/2017 21:00,52.333,21,52.333,FALSE
5/3/2017 22:00,5/3/2017,5/3/2017 22:00,44.333,22,44.333,FALSE
5/3/2017 23:00,5/3/2017,5/3/2017 23:00,35.556,23,35.556,FALSE
5/4/2017 0:00,5/3/2017,5/4/2017 0:00,50.556,0,50.556,FALSE
5/4/2017 1:00,5/3/2017,5/4/2017 1:00,47.889,1,47.889,FALSE
5/4/2017 2:00,5/3/2017,5/4/2017 2:00,50.556,2,50.556,FALSE
5/4/2017 3:00,5/3/2017,5/4/2017 3:00,47.806,3,47.806,FALSE
5/4/2017 4:00,5/3/2017,5/4/2017 4:00,35.528,4,35.528,FALSE
5/4/2017 5:00,5/4/2017,5/4/2017 5:00,,5,36.25,TRUE
5/4/2017 6:00,5/4/2017,5/4/2017 6:00,34.639,6,34.639,FALSE
5/4/2017 7:00,5/4/2017,5/4/2017 7:00,21.167,7,21.167,FALSE
5/4/2017 8:00,5/4/2017,5/4/2017 8:00,30.167,8,30.167,FALSE
5/4/2017 9:00,5/4/2017,5/4/2017 9:00,44,9,44,FALSE
5/4/2017 10:00,5/4/2017,5/4/2017 10:00,58.889,10,58.889,FALSE
5/4/2017 11:00,5/4/2017,5/4/2017 11:00,47.806,11,47.806,FALSE
5/4/2017 12:00,5/4/2017,5/4/2017 12:00,69.444,12,69.444,FALSE
5/4/2017 13:00,5/4/2017,5/4/2017 13:00,71.056,13,71.056,FALSE
5/4/2017 14:00,5/4/2017,5/4/2017 14:00,81.222,14,81.222,FALSE
5/4/2017 15:00,5/4/2017,5/4/2017 15:00,67.917,15,67.917,FALSE
5/4/2017 16:00,5/4/2017,5/4/2017 16:00,68.889,16,68.889,FALSE
5/4/2017 17:00,5/4/2017,5/4/2017 17:00,61.778,17,61.778,FALSE
5/4/2017 18:00,5/4/2017,5/4/2017 18:00,55.778,18,55.778,FALSE
5/4/2017 19:00,5/4/2017,5/4/2017 19:00,50.028,19,50.028,FALSE
5/4/2017 20:00,5/4/2017,5/4/2017 20:00,45.75,20,45.75,FALSE
5/4/2017 21:00,5/4/2017,5/4/2017 21:00,49.556,21,49.556,FALSE
5/4/2017 22:00,5/4/2017,5/4/2017 22:00,43.667,22,43.667,FALSE
5/4/2017 23:00,5/4/2017,5/4/2017 23:00,34.056,23,34.056,FALSE
5/5/2017 0:00,5/4/2017,5/5/2017 0:00,42.861,0,42.861,FALSE
5/5/2017 1:00,5/4/2017,5/5/2017 1:00,46.694,1,46.694,FALSE
5/5/2017 2:00,5/4/2017,5/5/2017 2:00,45.611,2,45.611,FALSE
5/5/2017 3:00,5/4/2017,5/5/2017 3:00,51.944,3,51.944,FALSE
5/5/2017 4:00,5/4/2017,5/5/2017 4:00,35.639,4,35.639,FALSE
5/5/2017 5:00,5/5/2017,5/5/2017 5:00,,5,36.25,TRUE
5/5/2017 6:00,5/5/2017,5/5/2017 6:00,38.778,6,38.778,FALSE
5/5/2017 7:00,5/5/2017,5/5/2017 7:00,26.028,7,26.028,FALSE
5/5/2017 8:00,5/5/2017,5/5/2017 8:00,30.167,8,30.167,FALSE
5/5/2017 9:00,5/5/2017,5/5/2017 9:00,42.194,9,42.194,FALSE
5/5/2017 10:00,5/5/2017,5/5/2017 10:00,59.694,10,59.694,FALSE
5/5/2017 11:00,5/5/2017,5/5/2017 11:00,51.389,11,51.389,FALSE
5/5/2017 12:00,5/5/2017,5/5/2017 12:00,69.806,12,69.806,FALSE
5/5/2017 13:00,5/5/2017,5/5/2017 13:00,72.5,13,72.5,FALSE
5/5/2017 14:00,5/5/2017,5/5/2017 14:00,79.444,14,79.444,FALSE
5/5/2017 15:00,5/5/2017,5/5/2017 15:00,66.667,15,66.667,FALSE
5/5/2017 16:00,5/5/2017,5/5/2017 16:00,69.444,16,69.444,FALSE
5/5/2017 17:00,5/5/2017,5/5/2017 17:00,60.556,17,60.556,FALSE
5/5/2017 18:00,5/5/2017,5/5/2017 18:00,55.278,18,55.278,FALSE
5/5/2017 19:00,5/5/2017,5/5/2017 19:00,49.722,19,49.722,FALSE
5/5/2017 20:00,5/5/2017,5/5/2017 20:00,45.278,20,45.278,FALSE
5/5/2017 21:00,5/5/2017,5/5/2017 21:00,58.611,21,58.611,FALSE
5/5/2017 22:00,5/5/2017,5/5/2017 22:00,73.056,22,73.056,FALSE
5/5/2017 23:00,5/5/2017,5/5/2017 23:00,56.111,23,56.111,FALSE
5/6/2017 0:00,5/5/2017,5/6/2017 0:00,76.389,0,76.389,FALSE
5/6/2017 1:00,5/5/2017,5/6/2017 1:00,79.444,1,79.444,FALSE
5/6/2017 2:00,5/5/2017,5/6/2017 2:00,69.444,2,69.444,FALSE
5/6/2017 3:00,5/5/2017,5/6/2017 3:00,67.778,3,67.778,FALSE
5/6/2017 4:00,5/5/2017,5/6/2017 4:00,57.5,4,57.5,FALSE
5/6/2017 5:00,5/6/2017,5/6/2017 5:00,,5,36.25,TRUE
5/6/2017 6:00,5/6/2017,5/6/2017 6:00,50,6,50,FALSE
5/6/2017 7:00,5/6/2017,5/6/2017 7:00,30.833,7,30.833,FALSE
5/6/2017 8:00,5/6/2017,5/6/2017 8:00,25,8,25,FALSE
5/6/2017 9:00,5/6/2017,5/6/2017 9:00,29.722,9,29.722,FALSE
5/6/2017 10:00,5/6/2017,5/6/2017 10:00,28.056,10,28.056,FALSE
5/6/2017 11:00,5/6/2017,5/6/2017 11:00,16.389,11,16.389,FALSE
5/6/2017 12:00,5/6/2017,5/6/2017 12:00,15.556,12,15.556,FALSE
5/6/2017 13:00,5/6/2017,5/6/2017 13:00,15.278,13,15.278,FALSE
5/6/2017 14:00,5/6/2017,5/6/2017 14:00,16.667,14,16.667,FALSE
5/6/2017 15:00,5/6/2017,5/6/2017 15:00,17.778,15,17.778,FALSE
